0 -0.733136 0.0045842
1 -0.740081 0.00368393
2 -0.748946 0.00337573
3 -0.7588 0.00246408
4 -0.765265 0.00284914
5 -0.768348 0.00396902
6 -0.771519 0.00378478
7 -0.773095 0.00420356
8 -0.771469 0.00502102
9 -0.777495 0.00500575
10 -0.774682 0.00488799
11 -0.779034 0.00478311
12 -0.777355 0.00507162
13 -0.769588 0.00433558
14 -0.772523 0.00443148
15 -0.775442 0.00413305
16 -0.776185 0.00437142
17 -0.778582 0.00405116
18 -0.780044 0.00388989
19 -0.783918 0.00427063
20 -0.782902 0.00389304
21 -0.780924 0.00353382
22 -0.78012 0.0033567
23 -0.782677 0.00345047
24 -0.782011 0.0044825
25 -0.78198 0.00428812
26 -0.782872 0.00437696
27 -0.780895 0.00255703
28 -0.779968 0.00316422
29 -0.779802 0.00495334
30 -0.783343 0.00426613
31 -0.782635 0.00337543
32 -0.781872 0.00301566
33 -0.777016 0.00380446
34 -0.78288 0.00319796
35 -0.785898 0.00308414
36 -0.790803 0.00262891
37 -0.789453 0.0037936
38 -0.78638 0.00315478
39 -0.782456 0.00292304
40 -0.785488 0.00363999
41 -0.782949 0.00442029
42 -0.782524 0.00411751
43 -0.782214 0.00429261
44 -0.778511 0.00444324
45 -0.781274 0.003865
46 -0.784422 0.00362043
47 -0.786908 0.00405261
48 -0.78801 0.00424788
49 -0.783625 0.00462792
50 -0.782456 0.00421307
51 -0.78503 0.00440712
52 -0.782794 0.00421993
53 -0.785302 0.00365946
54 -0.78889 0.00355637
55 -0.790788 0.0031581
56 -0.790284 0.00323053
57 -0.789676 0.00363423
58 -0.784337 0.00377964
59 -0.781718 0.00341616
60 -0.787046 0.00322978
61 -0.786998 0.00273732
62 -0.787203 0.00341023
63 -0.785534 0.00379476
64 -0.784222 0.00432066
65 -0.781679 0.00444132
66 -0.781216 0.00440116
67 -0.778873 0.00461517
68 -0.780585 0.00459828
69 -0.778897 0.00483038
70 -0.779454 0.00465441
71 -0.779935 0.00408984
72 -0.782885 0.0037082
73 -0.779618 0.00398164
74 -0.782623 0.00360236
75 -0.777977 0.00388165
76 -0.779269 0.00357918
77 -0.776517 0.00261932
78 -0.777037 0.00283084
79 -0.780559 0.00210039
80 -0.784917 0.00228903
81 -0.786182 0.00310727
82 -0.783969 0.00310598
83 -0.781682 0.00345182
84 -0.779757 0.00330081
85 -0.783618 0.00259664
86 -0.785909 0.00248865
87 -0.780318 0.00236778
88 -0.777943 0.00335801
89 -0.778217 0.00343765
90 -0.781593 0.00362593
91 -0.781789 0.00407764
92 -0.785723 0.00377397
93 -0.785405 0.0039875
94 -0.783949 0.0022911
95 -0.781014 0.00272109
96 -0.778983 0.00314666
97 -0.775258 0.00365119
98 -0.775273 0.00332075
99 -0.777347 0.00330683
100 -0.778166 0.00291007
101 -0.778679 0.00286934
102 -0.778018 0.00306696
103 -0.778176 0.00355109
104 -0.776152 0.00304323
105 -0.775803 0.00359794
106 -0.773836 0.00300127
107 -0.775786 0.00284925
108 -0.775226 0.0037915
109 -0.780255 0.00370342
110 -0.780349 0.0041407
111 -0.779201 0.00365589
112 -0.779395 0.00452528
113 -0.780555 0.00456869
114 -0.781442 0.00459772
115 -0.782142 0.00459788
116 -0.785793 0.00470827
117 -0.784939 0.00402539
118 -0.785428 0.00460039
119 -0.783179 0.0046537
120 -0.780721 0.00361709
121 -0.78258 0.00390124
122 -0.78331 0.00353207
123 -0.782469 0.00336384
124 -0.778897 0.0036128
125 -0.782002 0.00337182
126 -0.77984 0.0032813
127 -0.780594 0.0030838
128 -0.783809 0.0037949
129 -0.783755 0.00334584
130 -0.7839 0.00325991
131 -0.785087 0.00271902
132 -0.782648 0.0021319
133 -0.780881 0.0028923
134 -0.781169 0.00293107
135 -0.778979 0.0038489
136 -0.778318 0.00412838
137 -0.779793 0.00386062
138 -0.78379 0.0031442
139 -0.783582 0.00262547
140 -0.783598 0.00291775
141 -0.78095 0.00373866
142 -0.780556 0.00316362
143 -0.776818 0.00348834
144 -0.778182 0.00303656
145 -0.778685 0.00313184
146 -0.783206 0.00307648
147 -0.780143 0.00271479
148 -0.781916 0.00283578
149 -0.779633 0.00304367
150 -0.778024 0.00428595
151 -0.780216 0.00398179
152 -0.779703 0.00383396
153 -0.776758 0.0034417
154 -0.780861 0.00334703
155 -0.780827 0.00335736
156 -0.780128 0.00313063
157 -0.78402 0.00334222
158 -0.782615 0.00326202
159 -0.781878 0.00337431
160 -0.785165 0.00303965
161 -0.787017 0.0031546
162 -0.78438 0.00353721
163 -0.782769 0.00352998
164 -0.781847 0.00349134
165 -0.782922 0.00363052
166 -0.785164 0.00346826
167 -0.784355 0.00326091
168 -0.78088 0.00343612
169 -0.779556 0.00321893
170 -0.780961 0.00375748
171 -0.778176 0.00395598
172 -0.775577 0.00374251
173 -0.776456 0.00318527
174 -0.778314 0.00232555
175 -0.780726 0.00330808
176 -0.783624 0.00439018
177 -0.783931 0.004114
