0 -113.635 57.5462
1 39.4809 51.481
2 -125.512 73.8155
3 7.61072 69.2267
4 16.8566 64.5029
5 148.837 53.2826
6 67.9894 71.1762
7 -34.1296 45.6572
8 -119.784 78.6723
9 -56.7748 48.8816
10 6.97641 76.9117
11 -56.7418 53.7877
12 50.2876 64.0058
13 37.5649 60.2568
14 -135.824 50.8742
15 30.6467 74.3629
16 -58.11 56.2446
17 29.1299 65.4499
18 56.382 49.7202
19 114.164 49.4217
20 44.6026 59.5363
21 102.857 75.9839
22 49.8196 52.4232
23 -6.7696 54.0624
24 71.8502 48.6423
25 -7.5904 60.072
26 8.46663 57.4109
27 -66.2957 62.8284
28 -62.1962 59.1432
29 -110.72 65.0779
30 24.9357 46.1396
31 204.917 57.1778
32 52.2643 56.3289
33 -77.1 49.5835
34 85.5201 52.6143
35 112.393 46.1295
36 56.8246 60.4713
37 23.3545 44.9381
38 -50.3988 64.0382
39 7.87762 55.2957
40 10.2068 46.4018
41 -5.48255 52.4623
42 22.577 50.1711
43 45.2764 61.2112
44 -74.5957 70.4627
45 26.0262 56.8508
46 -41.8097 64.8132
47 7.9179 80.0375
48 1.3342 59.3921
49 19.3845 44.3262
50 66.5042 43.8744
51 23.38 56.8429
52 32.1868 58.6675
53 -2.33004 48.0166
54 33.7819 50.2718
55 -4.27783 53.3557
56 56.276 57.8584
57 76.1352 71.6216
58 -17.0534 61.1482
59 107.249 54.4541
60 -20.702 54.4707
61 -67.6502 58.2681
62 -58.2102 41.4829
63 -1.20324 48.8243
64 -48.7341 49.2356
65 71.6877 40.0555
66 52.8785 39.171
67 -77.8622 67.4096
68 -23.2789 51.9916
69 -29.6475 52.9587
70 -3.63256 38.3988
71 96.9093 59.2791
72 32.0583 67.1683
73 -26.4817 60.6263
74 -31.7962 60.2639
75 -47.5877 53.3666
76 8.50591 65.6571
77 52.1009 54.227
78 -66.3544 53.1542
79 -17.8049 62.3682
80 38.8464 56.8041
81 -14.524 69.3913
82 7.28291 36.2227
83 28.109 59.7985
84 39.7075 47.3946
85 27.182 67.7901
86 128.89 59.5936
87 28.1108 75.5436
88 -18.5573 76.2471
89 -16.9212 60.1665
90 -79.7979 49.2036
91 54.341 50.3313
92 51.073 45.9256
93 69.7157 58.5915
94 -34.4719 50.0842
95 33.3897 43.8247
96 -70.5509 41.2567
97 40.0599 51.2039
98 114.053 49.517
99 43.7583 55.7212
100 -25.5102 46.3874
101 5.67818 50.7299
102 115.692 47.4342
103 -60.9853 58.9547
104 80.4788 39.8299
105 -43.0098 70.3419
106 72.018 47.6351
107 62.1131 64.3738
108 51.1463 45.5452
109 -0.220101 53.5957
110 -28.2677 63.1601
111 55.9903 45.4294
112 87.0295 46.9105
113 -55.449 62.0855
114 -39.225 47.9093
115 29.6416 61.2219
116 24.737 58.7686
117 -32.5441 69.6587
118 -60.7982 51.7027
119 -144.095 54.9199
120 -21.5965 64.4166
121 41.9989 38.3116
122 30.0974 49.0861
123 125.212 69.9676
124 133.82 59.9466
125 -2.12517 61.1837
126 29.8288 72.0928
127 11.9105 52.7697
128 88.9758 48.7365
129 92.1013 58.2128
130 58.3543 69.8294
131 105.721 54.9355
132 -55.3825 66.978
133 37.7628 40.029
134 -35.4687 63.1302
135 -80.6157 52.3801
136 -60.8816 53.5065
137 -15.0479 58.571
138 48.1787 60.9283
139 -43.2375 57.8761
140 -69.375 55.1521
141 -22.646 38.0618
142 -23.713 53.9744
143 55.643 51.0368
144 43.6185 53.9196
145 -45.5834 61.567
146 37.3611 71.2344
147 19.0661 74.8614
148 57.5662 67.8338
149 -35.9009 57.7624
150 77.5039 65.4589
151 -60.432 48.1947
152 82.2309 66.2737
153 18.2307 52.3098
154 28.8047 61.8583
155 43.0291 59.6917
156 6.64932 65.7986
157 -44.6124 42.4767
158 -82.0827 46.0011
159 -1.52368 54.0818
160 10.7956 55.4064
161 9.07585 79.6546
162 74.0344 67.0487
163 -9.11013 41.9068
164 44.7444 58.2532
165 -56.1537 53.6477
166 -48.8214 76.7581
167 -51.4349 55.2064
168 -39.9153 57.6916
169 -70.4728 59.1287
170 42.4126 59.416
171 64.6778 49.4728
172 -36.7261 75.6048
173 -58.9224 55.1264
174 -31.6585 52.2439
175 -37.8957 67.6864
176 18.2338 49.6825
177 18.9648 70.1658
178 38.8099 80.7256
179 27.5053 74.4642
180 21.201 47.3731
181 77.5459 49.4352
182 50.3355 45.7589
183 54.798 51.0093
184 7.89344 56.7719
185 51.7324 58.8676
186 -133.268 59.825
187 43.0338 64.8066
188 -31.1682 52.4376
189 -32.7234 51.1954
190 33.3005 47.9651
191 -72.2204 64.6748
192 113.137 53.9169
193 50.5055 62.4033
194 64.035 69.8393
195 25.9024 34.2488
196 57.7345 77.8073
197 -7.97497 65.9465
198 -36.3427 58.9569
199 -45.6641 48.6348
200 10.4779 62.0263
201 -87.8943 69.102
202 16.58 59.3246
203 9.51361 61.091
204 34.361 51.1667
205 111.119 66.546
206 -42.0213 45.2053
207 -98.0122 63.0672
208 -35.0654 70.9875
209 -3.42337 53.8726
210 42.5365 45.5211
211 7.2706 51.661
212 18.5001 55.7105
213 3.14293 62.8148
214 21.4206 71.1797
215 10.9423 51.2058
216 -29.1116 40.9389
217 -3.17478 51.1983
218 -47.8328 74.8874
219 -61.3237 59.3347
220 2.88436 65.9867
221 42.8475 53.6295
222 40.2737 58.2584
223 17.8857 77.4803
224 23.8724 60.9341
225 -8.91993 47.0938
226 -11.6034 53.959
227 85.922 49.2099
228 -64.5444 66.7849
229 1.5521 64.8082
230 48.7617 47.6037
231 -135.299 61.9002
232 125.89 55.742
233 109.295 44.6329
234 25.9525 37.9098
235 -8.35929 51.092
236 -26.6865 55.2622
237 -36.8086 79.1457
238 -30.4781 53.9683
239 -40.9709 55.3261
240 -19.043 55.7362
241 61.6619 57.1413
242 -28.5651 46.366
243 15.381 50.8371
244 -58.7427 72.3491
245 19.2769 53.159
246 -3.8893 57.0051
247 97.7388 41.3598
248 102.584 61.4176
249 -12.0721 54.5027
250 137.742 58.5331
251 -5.66787 52.8413
252 -20.1012 62.2316
253 42.5024 50.0311
254 147.18 53.0332
255 -8.70747 71.8736
256 39.9341 66.0892
257 72.8054 65.9424
258 51.9294 84.7851
259 115.917 54.4434
260 8.41157 69.834
261 -71.236 48.6069
262 45.5455 50.93
263 -37.2165 66.856
264 -25.7587 50.9485
265 -15.7146 64.5101
266 30.9501 69.0663
267 -1.12036 64.3811
268 -2.172 45.3274
269 43.8943 47.4317
270 -28.2592 57.0084
271 -8.54935 57.6477
272 -18.4503 48.3093
273 27.8824 49.7747
274 -11.1918 86.4947
275 -23.2178 45.4519
276 91.4806 61.7522
277 99.6928 62.2645
278 -46.5506 52.428
279 24.5602 55.2544
280 -41.2204 63.5302
281 -55.5205 51.0171
282 59.7817 59.5214
283 79.7108 69.7515
284 6.09152 56.6227
285 65.0695 48.2306
286 41.5563 45.3551
287 114.322 43.9931
288 -36.888 47.6988
289 73.4358 49.9678
290 -17.0576 68.0594
291 112.985 57.003
292 -54.5105 54.9609
293 -3.03632 67.7897
294 -13.6771 72.3586
295 -79.6106 58.8815
296 12.7898 53.9936
297 111.057 61.91
298 -34.0414 61.0486
299 97.8467 49.5499
