0.572235 0.572235
0.766513 0.383269
0.887213 0.296675
0.947171 0.237496
0.970689 0.195336
0.992414 0.166512
1.01079 0.14537
1.02628 0.129136
1.03764 0.11606
1.04351 0.105145
1.05275 0.0964269
1.06177 0.0891579
1.07308 0.0833154
1.07464 0.077578
1.0812 0.0728636
1.08917 0.0689063
1.09185 0.0650206
1.09359 0.0615279
1.09621 0.0584295
1.10065 0.0557547
1.10331 0.0532262
1.10535 0.0509005
1.10537 0.0487335
1.11003 0.0469758
1.11223 0.0451866
1.11793 0.0438517
1.119 0.0422702
1.12166 0.0408733
1.12178 0.0394875
1.12428 0.0382743
1.1233 0.0370717
1.12562 0.0360051
1.12596 0.0349317
1.12747 0.0339525
1.12902 0.0330323
1.12843 0.0321324
1.12795 0.0312792
1.12817 0.0304674
1.12865 0.0296998
1.12773 0.0289809
1.12886 0.028305
1.12911 0.02764
1.12979 0.027013
1.13103 0.0264351
1.13095 0.0258542
1.13162 0.0253069
1.13188 0.0247754
1.13207 0.0242653
1.133 0.0237932
1.13502 0.0234088
1.13709 0.0230478
1.13716 0.0226089
1.13753 0.0221894
1.13971 0.0218913
1.14157 0.0215764
1.14324 0.0212608
1.14509 0.0209723
1.14553 0.0206184
1.14676 0.0203096
1.14817 0.0200233
1.14866 0.0197038
1.1496 0.0194111
1.14966 0.0191055
1.14977 0.0188096
1.15035 0.0185316
1.15179 0.018309
1.15271 0.0180613
1.15258 0.0177981
1.15215 0.0175472
1.15131 0.0173187
1.15148 0.0170773
1.15161 0.0168423
1.15276 0.0166526
1.15224 0.0164374
1.15178 0.0162259
1.15179 0.0160138
1.15164 0.0158078
1.15134 0.0156095
1.15172 0.0154178
1.15278 0.0152633
1.15265 0.0150765
1.15328 0.0149068
1.15367 0.0147335
1.15413 0.0145663
1.15475 0.0144094
1.15545 0.0142599
1.15496 0.0141052
1.155 0.0139459
1.15486 0.0137907
1.15504 0.0136395
1.15488 0.0134914
1.15539 0.0133553
1.15492 0.0132207
1.15532 0.013087
1.15615 0.0129763
1.15632 0.012843
1.15576 0.0127237
1.15519 0.0126075
1.15531 0.0124814
1.15671 0.0124356
