0.38149 0.38149
0.511009 0.255513
0.591476 0.197783
0.631448 0.158331
0.647126 0.130224
0.661609 0.111008
0.673859 0.0969132
0.684185 0.0860909
0.691758 0.0773735
0.695673 0.0700964
0.701831 0.0642846
0.707848 0.0594386
0.715388 0.0555436
0.716425 0.0517187
0.720799 0.0485757
0.726115 0.0459375
0.727899 0.043347
0.729059 0.0410186
0.730809 0.038953
0.73377 0.0371698
0.735539 0.0354841
0.736902 0.0339337
0.736911 0.032489
0.740021 0.0313172
0.74149 0.0301244
0.745284 0.0292345
0.745999 0.0281801
0.747773 0.0272489
0.747853 0.026325
0.74952 0.0255162
0.74887 0.0247145
0.750411 0.0240034
0.75064 0.0232878
0.751645 0.022635
0.752678 0.0220215
0.75229 0.0214216
0.751965 0.0208528
0.752116 0.0203116
0.752434 0.0197999
0.751822 0.0193206
0.752576 0.01887
0.75274 0.0184267
0.753192 0.0180087
0.75402 0.0176234
0.753969 0.0172361
0.754413 0.0168713
0.754588 0.016517
0.754715 0.0161769
0.755335 0.0158621
0.756678 0.0156059
0.758061 0.0153652
0.758106 0.0150726
0.758354 0.0147929
0.75981 0.0145942
0.761044 0.0143843
0.762162 0.0141739
0.763392 0.0139816
0.763683 0.0137456
0.764508 0.0135397
0.765445 0.0133489
0.765773 0.0131359
0.766397 0.0129407
0.766439 0.012737
0.766515 0.0125398
0.766903 0.0123544
0.767858 0.012206
0.768473 0.0120409
0.768387 0.0118654
0.7681 0.0116982
0.76754 0.0115458
0.767654 0.0113849
0.767742 0.0112282
0.768505 0.0111017
0.768157 0.0109582
0.767856 0.0108173
0.767859 0.0106759
0.767763 0.0105385
0.767558 0.0104063
0.767812 0.0102785
0.76852 0.0101755
0.768436 0.010051
0.768852 0.00993789
0.769112 0.00982231
0.769418 0.00971088
0.769832 0.00960626
0.770297 0.00950658
0.769975 0.00940346
0.770001 0.00929724
0.76991 0.00919381
0.770029 0.009093
0.76992 0.00899429
0.770259 0.00890351
0.769947 0.00881382
0.770214 0.00872464
0.770766 0.00865087
0.770882 0.00856201
0.770507 0.00848249
0.770127 0.00840497
0.77021 0.00832091
0.771139 0.00829039
