0.576388 0.576388
0.751574 0.376074
0.830275 0.277326
0.877764 0.220002
0.917126 0.183893
0.937223 0.156712
0.950427 0.136357
0.964979 0.121133
0.97737 0.109051
0.989938 0.0994378
1.00049 0.091385
1.01306 0.0849968
1.01657 0.0787697
1.02064 0.0734439
1.02575 0.0688902
1.02968 0.0648304
1.03311 0.0612189
1.03405 0.0579148
1.03851 0.0551236
1.04341 0.0526613
1.04935 0.0505612
1.05165 0.0483673
1.05579 0.046493
1.05845 0.044674
1.06025 0.0429591
1.06113 0.0413467
1.06244 0.0398643
1.06545 0.0385823
1.06683 0.0372996
1.06962 0.036184
1.07007 0.0350379
1.07015 0.0339597
1.07271 0.0330449
1.07345 0.0320954
1.07307 0.0311934
1.07476 0.0303861
1.07682 0.029647
1.07815 0.0289074
1.07968 0.028217
1.08076 0.0275411
1.08049 0.0268787
1.08038 0.0262464
1.08213 0.0257024
1.08278 0.025133
1.08341 0.0245889
1.08394 0.0240658
1.08493 0.02358
1.08507 0.0230941
1.08494 0.0226279
1.08482 0.0221801
1.08549 0.0217597
1.08642 0.0213657
1.08679 0.0209696
1.08662 0.0205856
1.08732 0.0202267
1.08902 0.0199417
1.08953 0.0196015
1.0896 0.0192666
1.08936 0.0189443
1.08955 0.0186322
1.08922 0.0183322
1.08954 0.0180418
1.08859 0.0177829
1.08909 0.0175142
1.0889 0.0172478
1.08853 0.0169924
1.08927 0.0167566
1.09017 0.0165366
1.09055 0.0163032
1.09077 0.0160733
1.09139 0.0158608
1.09153 0.0156427
1.09111 0.0154358
1.0915 0.0152338
1.09234 0.0150554
1.09208 0.0148609
1.09233 0.0146713
1.09312 0.0145058
1.09337 0.0143255
1.09407 0.0141649
1.09403 0.0139911
1.09407 0.0138216
1.0938 0.0136586
1.09398 0.0134981
1.09488 0.0133706
1.09492 0.0132161
1.09511 0.0130664
1.09436 0.0129404
1.09438 0.0127959
1.09429 0.0126549
1.09436 0.0125167
1.09494 0.0123952
1.09494 0.0122626
1.09535 0.0121398
1.09605 0.0120331
1.09623 0.0119098
1.09651 0.0117909
1.09658 0.0116714
1.09641 0.0115554
1.09675 0.0114456
