100 0 0 0
100 0.0256496 0 0
100 0.0512993 0 0
100 0.0769489 0 0
100 0.102599 0 0
100 0.128248 0 0
100 0.153898 0 0
100 0.179547 0 0
100 0.205197 0 0
100 0.230847 0 0
100 0.256496 0 0
100 0.282146 0 0
100 0.307796 0 0
100 0.333445 0 0
100 0.359095 0 0
100 0.384745 0 0
100 0.410394 0 0
100 0.436044 0 0
100 0.461694 0 0
100 0.487343 0 0
100 0.512993 0 0
100 0.538642 0 0
100 0.564292 0 0
100 0.589942 0 0
100 0.615591 0 0
100 0.641241 0 0
100 0.666891 0 0
100 0.69254 0 0
100 0.71819 0 0
100 0.74384 0.000496725 0.000349477
100 0.769489 0.0216081 0.0027763
100 0.795139 0.114578 0.00588482
100 0.820788 0.343575 0.00897285
100 0.846438 0.691808 0.0157471
100 0.872088 1.09865 0.0224312
100 0.897737 1.3719 0.0247809
100 0.923387 1.53382 0.0237135
100 0.949037 1.63387 0.0249529
100 0.974686 1.70292 0.025746
100 1.00034 1.68138 0.0263256
100 1.02599 1.64062 0.0266505
100 1.05164 1.5462 0.0240711
100 1.07728 1.43899 0.022922
100 1.10293 1.35269 0.0222397
100 1.12858 1.32249 0.0198887
100 1.15423 1.24172 0.0206377
100 1.17988 1.1495 0.0192693
100 1.20553 1.12 0.0185657
100 1.23118 1.08036 0.0173189
100 1.25683 0.999308 0.0153657
100 1.28248 0.984873 0.0165008
100 1.30813 0.930862 0.0144402
100 1.33378 0.921619 0.0138149
100 1.35943 0.914071 0.0135916
100 1.38508 0.896191 0.0151248
100 1.41073 0.88531 0.0148177
100 1.43638 0.866505 0.0135579
100 1.46203 0.862779 0.0128137
100 1.48768 0.862274 0.0136755
100 1.51333 0.870412 0.0129027
100 1.53898 0.854101 0.0130303
100 1.56463 0.877071 0.0135205
100 1.59028 0.876953 0.0129647
100 1.61593 0.888469 0.0128562
100 1.64158 0.913922 0.0132307
100 1.66723 0.915401 0.0131314
100 1.69288 0.935245 0.0120954
100 1.71853 0.946215 0.0121472
100 1.74418 0.969832 0.0127184
100 1.76983 0.97694 0.0132285
100 1.79547 0.994347 0.014122
100 1.82112 1.00931 0.0132875
100 1.84677 1.03191 0.0136008
100 1.87242 1.05295 0.014061
100 1.89807 1.05058 0.013584
100 1.92372 1.05183 0.0131875
100 1.94937 1.04376 0.0125933
100 1.97502 1.03186 0.0127916
100 2.00067 1.04337 0.0138287
100 2.02632 1.03049 0.013651
100 2.05197 1.03997 0.0131175
100 2.07762 1.03238 0.0130422
100 2.10327 1.01843 0.0132026
100 2.12892 1.00379 0.0130719
100 2.15457 0.998216 0.0124977
100 2.18022 0.989905 0.0122628
100 2.20587 0.978965 0.0122635
100 2.23152 0.976734 0.0118936
100 2.25717 0.99817 0.0126147
100 2.28282 0.983464 0.0120592
100 2.30847 0.982964 0.012104
100 2.33412 0.976648 0.0124942
100 2.35977 0.977675 0.0119579
100 2.38542 0.971635 0.012162
100 2.41107 0.97432 0.0120684
100 2.43672 0.96611 0.0115281
100 2.46237 0.966409 0.0120721
100 2.48802 0.968152 0.0121116
100 2.51366 0.972232 0.0115763
100 2.53931 0.974992 0.0114447
