100 0 0 0
100 0.064633 0 0
100 0.129266 0 0
100 0.193899 0 0
100 0.258532 0 0
100 0.323165 0 0
100 0.387798 0 0
100 0.452431 0 0
100 0.517064 0 0
100 0.581697 0 0
100 0.64633 0 0
100 0.710963 0.00163344 0.00163344
100 0.775596 0.109231 0.017643
100 0.84023 0.433897 0.0360925
100 0.904863 0.865317 0.051065
100 0.969496 1.05591 0.0501617
100 1.03413 1.20408 0.0615302
100 1.09876 1.0281 0.0495629
100 1.16339 1.04501 0.0445105
100 1.22803 0.940031 0.0429243
100 1.29266 1.07633 0.0408196
100 1.35729 1.13565 0.0453143
100 1.42193 1.0852 0.0448711
100 1.48656 1.03865 0.0417168
100 1.55119 1.08019 0.0387123
100 1.61583 1.03171 0.0346592
100 1.68046 1.01072 0.0292409
100 1.74509 1.01258 0.0305637
100 1.80973 1.00664 0.0310821
100 1.87436 1.00512 0.0289736
100 1.93899 0.961442 0.0317298
100 2.00362 0.993731 0.0281849
100 2.06826 0.987956 0.0303222
100 2.13289 0.985711 0.0312703
100 2.19752 1.01203 0.0248648
100 2.26216 1.01482 0.0219725
100 2.32679 1.03963 0.0239826
100 2.39142 0.992923 0.0222843
100 2.45606 0.975992 0.023769
100 2.52069 1.00658 0.0208426
100 2.58532 0.969878 0.0208773
100 2.64995 1.00641 0.022829
100 2.71459 0.995507 0.0194238
100 2.77922 0.985447 0.0223224
100 2.84385 1.0102 0.0171897
100 2.90849 1.01557 0.0202697
100 2.97312 0.990355 0.0193622
100 3.03775 1.03953 0.0192419
100 3.10239 1.05785 0.0178657
100 3.16702 1.06432 0.0195889
100 3.23165 1.06014 0.0203162
100 3.29629 1.06126 0.0191939
100 3.36092 1.04811 0.0197428
100 3.42555 1.03785 0.0186844
100 3.49018 1.04064 0.0197008
100 3.55482 1.05513 0.0198683
100 3.61945 1.00572 0.0190992
100 3.68408 1.00321 0.0166933
100 3.74872 0.981585 0.01698
100 3.81335 0.964194 0.0163201
100 3.87798 0.987327 0.0154493
100 3.94262 0.984969 0.015211
100 4.00725 1.0258 0.0171309
100 4.07188 0.995574 0.0149622
100 4.13651 0.969827 0.0148291
100 4.20115 0.976968 0.0147963
100 4.26578 0.976988 0.0160446
100 4.33041 0.972972 0.0152262
100 4.39505 0.986876 0.0151299
100 4.45968 0.99202 0.0153276
100 4.52431 0.967862 0.0143117
100 4.58895 0.947955 0.0145293
100 4.65358 0.940408 0.0132378
100 4.71821 0.952405 0.0144865
100 4.78285 0.973276 0.0144716
100 4.84748 0.966207 0.0140822
100 4.91211 0.971732 0.0140299
100 4.97674 0.980682 0.0137751
100 5.04138 0.987321 0.0139153
100 5.10601 1.01726 0.015771
100 5.17064 1.01099 0.0140868
100 5.23528 1.01217 0.0139773
100 5.29991 0.993592 0.0140539
100 5.36454 0.998861 0.0142191
100 5.42918 1.00382 0.0139347
100 5.49381 1.00892 0.0142596
100 5.55844 1.00159 0.0133877
100 5.62307 0.992939 0.01361
100 5.68771 1.0019 0.0143196
100 5.75234 0.999277 0.0130507
100 5.81697 1.01231 0.0131189
100 5.88161 1.00848 0.0134533
100 5.94624 0.998517 0.0121674
100 6.01087 1.01876 0.0127295
100 6.07551 0.997121 0.0127093
100 6.14014 0.986042 0.0131745
100 6.20477 0.979361 0.0129974
100 6.2694 0.98018 0.0125568
100 6.33404 1.00193 0.0124819
100 6.39867 1.00475 0.0127807
