0.422125 0.422125
0.505558 0.2576
0.522113 0.182901
0.538951 0.142672
0.556382 0.117788
0.561911 0.0997023
0.56619 0.0864507
0.570257 0.0763508
0.575835 0.0685177
0.580143 0.0621261
0.583067 0.0567885
0.586738 0.0523666
0.586466 0.0484828
0.586582 0.0451352
0.588114 0.0422479
0.589995 0.0397295
0.592776 0.0375604
0.594564 0.0355736
0.594984 0.0337507
0.595246 0.0321044
0.595388 0.0306106
0.594853 0.0292544
0.595494 0.0280163
0.596637 0.0268966
0.597872 0.0258709
0.597688 0.024895
0.597075 0.0239972
0.597486 0.0231586
0.598037 0.0223801
0.598284 0.0216475
0.598222 0.0209602
0.598239 0.0203152
0.599656 0.0197595
0.599836 0.0191875
0.599398 0.0186521
0.59987 0.0181471
0.600212 0.0176664
0.600919 0.017222
0.600621 0.0167885
0.60066 0.016374
0.600495 0.0159802
0.600161 0.0156077
0.600209 0.015249
0.600059 0.014907
0.600221 0.0145802
0.601282 0.0143061
0.601611 0.0140087
0.601296 0.0137234
0.601182 0.0134467
0.600869 0.0131841
0.600541 0.0129322
0.600757 0.0126877
0.600792 0.0124506
0.600653 0.0122229
0.601097 0.0120108
0.601106 0.0117982
0.60166 0.0116063
0.60176 0.0114083
0.601031 0.0112402
0.600733 0.0110584
0.600583 0.0108796
0.600973 0.0107126
0.600969 0.0105439
0.600959 0.0103804
0.600842 0.0102226
0.600963 0.0100696
0.601163 0.00992241
0.600834 0.00978309
0.600739 0.00964278
0.601146 0.00951469
0.6013 0.00938288
0.601138 0.00925488
0.601339 0.00913118
0.601857 0.00902347
0.601699 0.00890535
0.601273 0.00879922
0.601345 0.00868597
0.601396 0.00857547
0.601226 0.0084693
0.60137 0.00836531
0.601146 0.00826568
0.60122 0.00816581
0.601531 0.00807404
0.601873 0.00798578
0.601889 0.00789239
0.602131 0.0078049
0.602323 0.0077181
0.602705 0.00764042
0.602905 0.00755771
0.603032 0.00747528
0.603039 0.00739358
0.603101 0.00731391
0.602948 0.0072373
0.60276 0.00716318
0.602746 0.00708818
0.60253 0.00701804
0.602606 0.00694647
0.602526 0.00687642
0.60273 0.00681036
0.602678 0.00674279
0.429388 0.429388
0.562675 0.281466
0.633546 0.211269
0.676505 0.169193
0.704661 0.140985
0.721891 0.120394
0.733324 0.104889
0.745717 0.0933297
0.754116 0.0838981
0.761616 0.0762585
0.76656 0.0697895
0.77208 0.0644339
0.776056 0.0597865
0.781637 0.0559374
0.78511 0.0524397
0.787089 0.0492983
0.792292 0.0467692
0.794226 0.0442815
0.79766 0.0421492
0.80082 0.0402162
0.802689 0.0383902
0.803972 0.0367055
0.80549 0.0351756
0.808148 0.0338438
0.808607 0.0325193
0.809597 0.0313074
0.811097 0.0302059
0.813576 0.0292508
0.814536 0.0282753
0.817012 0.0274598
0.817434 0.0265912
0.816748 0.0257819
0.816928 0.0250128
0.818044 0.0243133
0.81882 0.023641
0.82049 0.0230537
0.821106 0.0224473
0.821761 0.021874
0.822662 0.0213391
0.823147 0.0208178
0.823752 0.0203251
0.823549 0.0198478
0.823971 0.0193961
0.825306 0.0190071
0.825555 0.018591
0.825745 0.0181921
0.826255 0.0178164
0.826637 0.0174532
0.828116 0.0171644
0.828494 0.0168287
0.828677 0.0165029
0.829035 0.0161925
0.82968 0.0159029
0.828842 0.0156336
0.828236 0.0153638
0.829084 0.0151157
0.829512 0.014859
0.830184 0.0146204
0.829549 0.0143887
0.829306 0.014153
0.829341 0.0139229
0.829686 0.0137045
0.829833 0.0134894
0.829841 0.0132803
0.830392 0.0130891
0.830843 0.0129002
0.831292 0.0127169
0.831808 0.0125419
0.832448 0.012378
0.832971 0.0122136
0.833264 0.0120464
0.833719 0.0118889
0.834225 0.011738
0.834444 0.0115825
0.834957 0.0114406
0.835699 0.0113154
0.836937 0.0112379
0.837095 0.0110958
0.837459 0.0109623
0.837829 0.0108324
0.83804 0.0107016
0.837961 0.0105722
0.838174 0.0104477
0.837972 0.010326
0.837688 0.0102092
0.837757 0.0100914
0.837963 0.00997823
0.838246 0.00986952
0.838278 0.0097593
0.83856 0.00965556
0.83873 0.00955155
0.838713 0.0094483
0.838829 0.00934797
0.838751 0.00924937
0.838915 0.00915398
0.838967 0.00905927
0.839309 0.00897287
0.839657 0.00888856
0.839701 0.00879934
0.840038 0.0087183
0.470512 0.470512
0.634505 0.317313
0.704765 0.235117
0.734284 0.184498
0.762217 0.15321
0.788348 0.132096
0.808815 0.116215
0.82315 0.10349
0.832939 0.0930803
0.840685 0.0845498
0.846874 0.0774308
0.855048 0.0716935
0.860503 0.0665991
0.862837 0.0620443
0.867834 0.0582518
0.872001 0.0548765
0.875882 0.0518834
0.877636 0.0491081
0.879182 0.0466137
0.88109 0.0443795
0.881267 0.0423146
0.883201 0.0404792
0.885868 0.0388476
0.887442 0.0372945
0.888682 0.0358528
0.888956 0.0345005
0.889173 0.0332462
0.8887 0.0320828
0.888991 0.0309963
0.890045 0.0299983
0.890951 0.0290598
0.891929 0.0281824
0.894277 0.0274416
0.894884 0.0266529
0.895332 0.0259059
0.895532 0.0251968
0.896308 0.024537
0.897288 0.0239197
0.897722 0.023318
0.898596 0.022759
0.898599 0.0222105
0.899654 0.0217135
0.901041 0.0212595
0.901843 0.0207972
0.902065 0.0203413
0.902814 0.0199179
0.90322 0.0195027
0.904239 0.0191277
0.904709 0.0187472
0.904998 0.0183782
0.904897 0.0180216
0.904666 0.0176798
0.905493 0.017369
0.905965 0.0170568
0.906134 0.0167503
0.906459 0.016457
0.907683 0.016217
0.90862 0.0159673
0.909027 0.0157042
0.909128 0.0154449
0.909407 0.0151964
0.91028 0.0149787
0.911232 0.0147734
0.910942 0.0145473
0.911229 0.014328
0.911755 0.0141224
0.912223 0.013921
0.911803 0.0137242
0.911843 0.0135268
0.912281 0.0133421
0.911607 0.0131728
0.910718 0.0130215
0.910425 0.0128476
0.91045 0.0126752
0.910712 0.0125101
0.911029 0.0123506
0.911292 0.0121941
0.91155 0.0120415
0.912056 0.0119008
0.911736 0.0117573
0.911247 0.0116233
0.911166 0.0114827
