0 351.819
1 349.725
2 329.657
3 318.415
4 273.346
5 272.917
6 236.796
7 226.065
8 222.359
9 216.807
10 204.061
11 181.079
12 169.853
13 154.099
14 149.568
15 149.568
16 141.317
17 136.786
18 136.367
19 131.821
20 131.821
21 131.789
22 131.789
23 130.265
24 125.604
25 122.719
26 122.719
27 107.399
28 107.399
29 97.7266
30 97.7266
31 91.4341
32 89.0344
33 89.0344
34 89.0344
35 84.5213
36 84.5213
37 84.5213
38 71.2187
39 71.2187
40 71.2187
41 71.2187
42 71.2187
43 64.8063
44 64.8063
45 64.8063
46 64.8063
47 64.7305
48 62.923
49 62.923
50 62.923
51 62.8473
52 62.4587
53 62.4587
54 62.4587
55 62.3829
56 62.3829
57 62.3829
58 62.3829
59 62.3829
60 62.3829
61 62.3829
62 62.3829
63 62.3829
64 62.3829
65 62.3829
66 62.3829
67 62.3829
68 62.3829
69 62.3829
70 62.3829
71 62.3829
72 62.3829
73 62.3829
74 62.3829
75 62.3829
76 62.3829
77 62.3829
78 62.3829
79 62.3829
80 62.3829
81 62.3829
82 62.3829
83 62.3829
84 62.3829
85 62.3829
86 62.3829
87 62.3829
88 62.3829
89 62.3829
90 62.3829
91 62.3829
92 62.3829
93 62.3829
94 62.3829
95 62.3829
96 62.3829
97 62.3829
98 62.3829
99 62.3829
100 62.3829
101 62.3829
102 62.3829
103 62.3829
104 62.3829
105 62.3829
106 62.3829
107 62.3829
108 62.3829
109 62.3829
110 62.3829
111 62.3829
112 62.3829
113 62.3829
114 62.3829
115 62.3829
