100 0 0 0
100 0.022407 0 0
100 0.044814 0 0
100 0.0672211 0 0
100 0.0896281 0 0
100 0.112035 0 0
100 0.134442 0 0
100 0.156849 0 0
100 0.179256 0 0
100 0.201663 0 0
100 0.22407 0 0
100 0.246477 0 0
100 0.268884 0 0
100 0.291291 0 0
100 0.313698 0 0
100 0.336105 0 0
100 0.358512 0 0
100 0.380919 0 0
100 0.403326 0 0
100 0.425733 0 0
100 0.44814 0 0
100 0.470547 0 0
100 0.492955 0 0
100 0.515362 0 0
100 0.537769 0 0
100 0.560176 0 0
100 0.582583 0 0
100 0.60499 0 0
100 0.627397 0 0
100 0.649804 0 0
100 0.672211 0 0
100 0.694618 0 0
100 0.717025 0 0
100 0.739432 0 0
100 0.761839 0 0
100 0.784246 0 0
100 0.806653 0 0
100 0.82906 0.00245925 0.000994687
100 0.851467 0.0242066 0.00300756
100 0.873874 0.131607 0.00647707
100 0.896281 0.451467 0.0138413
100 0.918688 1.13568 0.0227439
100 0.941095 1.97474 0.0350502
100 0.963502 2.80659 0.0394019
100 0.985909 3.41418 0.0440767
100 1.00832 3.66543 0.0459408
100 1.03072 3.58975 0.0571393
100 1.05313 3.22656 0.0664261
100 1.07554 2.79357 0.0394518
100 1.09794 2.2817 0.0327362
100 1.12035 1.76023 0.0254271
100 1.14276 1.33411 0.0218331
100 1.16517 0.9842 0.0175935
100 1.18757 0.727541 0.0153334
100 1.20998 0.490485 0.0117899
100 1.23239 0.356552 0.00950826
100 1.25479 0.269763 0.00882307
100 1.2772 0.243268 0.00863275
100 1.29961 0.232938 0.00697405
100 1.32201 0.259609 0.00798746
100 1.34442 0.30844 0.00806502
100 1.36683 0.374157 0.00868814
100 1.38924 0.475109 0.0102435
100 1.41164 0.569137 0.00973377
100 1.43405 0.640473 0.00962005
100 1.45646 0.683641 0.0133657
100 1.47886 0.727364 0.0209947
100 1.50127 0.700375 0.0131228
100 1.52368 0.65308 0.0110044
100 1.54608 0.595892 0.0103299
100 1.56849 0.538402 0.0096171
100 1.5909 0.498797 0.00968756
100 1.61331 0.487229 0.0104444
100 1.63571 0.542682 0.0118616
100 1.65812 0.673944 0.0124229
100 1.68053 0.841184 0.0141423
100 1.70293 1.06012 0.0167291
100 1.72534 1.3347 0.0186594
100 1.74775 1.60261 0.0207818
100 1.77015 1.79655 0.0216887
100 1.79256 1.93175 0.0279051
100 1.81497 2.00371 0.0472011
100 1.83738 1.87266 0.0330332
100 1.85978 1.71253 0.0210234
100 1.88219 1.49663 0.0186159
100 1.9046 1.30316 0.0185959
100 1.927 1.11697 0.0163453
100 1.94941 0.964396 0.0153738
100 1.97182 0.842489 0.0143014
100 1.99423 0.779378 0.0130905
100 2.01663 0.779483 0.012204
100 2.03904 0.803202 0.0116226
100 2.06145 0.820868 0.0108484
100 2.08385 0.830181 0.0144846
100 2.10626 0.831076 0.0179131
100 2.12867 0.809117 0.0106702
100 2.15107 0.781896 0.010791
100 2.17348 0.765917 0.0112097
100 2.19589 0.775754 0.0117866
100 2.2183 0.809255 0.0123974
