0.275576 0.275576
0.271339 0.159161
0.278 0.11274
0.283409 0.0874957
0.293879 0.0722032
0.29976 0.0613056
0.305174 0.0533675
0.309398 0.0472548
0.313348 0.0424502
0.315598 0.0384635
0.320121 0.0354023
0.322523 0.0326538
0.326588 0.0305037
0.329005 0.0285
0.330878 0.0267251
0.331529 0.0251123
0.333054 0.0237252
0.333383 0.0224442
0.334078 0.0213037
0.335464 0.0203113
0.337799 0.0195063
0.338673 0.0186594
0.338111 0.0178738
0.337793 0.0171469
0.339429 0.0165553
0.340775 0.0159871
0.340705 0.0154057
0.341279 0.0148761
0.341654 0.0143765
0.341715 0.0139052
0.342374 0.0134797
0.342728 0.0130697
0.343045 0.0126834
0.343478 0.0123233
0.343604 0.0119767
0.34369 0.0116489
0.343968 0.0113416
0.345094 0.0111042
0.345187 0.0108234
0.345714 0.0105693
0.34631 0.0103318
0.346096 0.0100909
0.346033 0.00985912
0.345834 0.0096396
0.346416 0.00944563
0.347136 0.00927051
0.346765 0.0090829
0.346776 0.00889561
0.347089 0.00872148
0.34688 0.0085513
0.346888 0.00838525
0.347078 0.00822769
0.347431 0.00808161
0.347883 0.00794618
0.347932 0.00780315
0.34777 0.00766674
0.34786 0.00753394
0.348477 0.0074308
0.348723 0.00731004
0.348694 0.00718927
0.348356 0.00708044
0.348344 0.00696716
0.348778 0.00687114
0.348835 0.00676484
0.34885 0.00666157
0.34893 0.00656187
0.348791 0.00646613
0.348728 0.00637204
0.348914 0.0062831
0.349217 0.00620139
0.349586 0.00612576
0.349495 0.00604194
0.349864 0.00597113
0.350161 0.00589846
0.349965 0.00582362
0.350199 0.00575223
0.350374 0.00568071
0.349975 0.00562247
0.34971 0.00555809
0.349662 0.00548926
0.349747 0.00542258
0.349568 0.00535985
0.349845 0.0053029
0.349807 0.00524028
0.349729 0.00517957
0.349926 0.00512349
0.350002 0.0050655
0.350041 0.00500842
0.350387 0.00496456
0.350304 0.00491041
0.350542 0.00486258
0.350405 0.00481197
0.350069 0.00477239
0.350049 0.00472192
0.350255 0.004677
0.350366 0.00462986
0.350458 0.0045833
0.350726 0.00454471
0.350296 0.00451959
0.350257 0.00447479
