0.697283 0.697283
0.930912 0.465457
1.04713 0.349045
1.11679 0.279198
1.16369 0.232739
1.19711 0.199519
1.22197 0.174567
1.24169 0.155212
1.25727 0.139698
1.26998 0.126999
1.28046 0.116406
1.28921 0.107435
1.29703 0.0997721
1.30372 0.0931236
1.30939 0.0872934
1.31457 0.0821615
1.31917 0.0775991
1.32335 0.0735205
1.32694 0.06984
1.33029 0.0665152
1.33338 0.0634953
1.33617 0.0607357
1.33865 0.0582028
1.34101 0.055876
1.34313 0.0537259
1.34508 0.0517344
1.34699 0.0498891
1.3487 0.0481686
1.35031 0.0465631
1.3518 0.0450608
1.35325 0.0436538
1.35452 0.0423295
1.35585 0.0410871
1.35693 0.0399106
1.35808 0.038803
1.35915 0.0377549
1.36016 0.0367619
1.36106 0.0358181
1.36199 0.0349237
1.36284 0.0340717
1.36364 0.0332603
1.36441 0.0324867
1.36513 0.0317479
1.36585 0.0310427
1.36652 0.0303679
1.36719 0.0297222
1.3678 0.0291027
1.36836 0.0285081
1.36889 0.0279373
1.36945 0.0273897
1.36998 0.0268629
1.37054 0.0263572
1.37096 0.0258679
1.37143 0.0253976
1.37188 0.024944
1.37229 0.024506
1.37273 0.0240837
1.37313 0.0236753
1.37346 0.0232797
1.37389 0.022899
1.37424 0.0225294
1.37462 0.0221722
1.37496 0.0218255
1.37529 0.0214896
1.3756 0.0211639
1.37591 0.0208479
1.37625 0.0205419
1.37657 0.0202445
1.37689 0.0199558
1.37717 0.0196747
1.37742 0.0194011
1.37765 0.0191349
1.37794 0.0188767
1.37823 0.0186256
1.37847 0.0183805
1.37869 0.0181416
1.37895 0.0179093
1.37914 0.0176822
1.37937 0.0174613
1.37958 0.0172456
1.37979 0.0170353
1.38 0.0168302
1.38018 0.0166295
1.38039 0.0164341
1.38057 0.0162428
1.38077 0.0160564
1.38095 0.0158738
1.38114 0.0156957
1.38132 0.0155213
1.3815 0.0153508
1.38165 0.0151838
1.38183 0.0150208
1.382 0.0148611
1.38211 0.0147042
1.38229 0.0145513
1.38244 0.0144013
1.38261 0.0142546
1.38272 0.0141103
1.38283 0.0139689
1.38295 0.0138305
